"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-09-26","0.00","0.0","0.0","60","22","25"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-09-27","0.00","0.0","0.0","69","25","26"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-09-28","0.00","0.0","0.0","71","26","29"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-09-29","0.00","0.0","0.0","76","28","40"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-09-30","0.00","0.0","0.0","71","33","49"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-01","0.00","0.0","0.0","73","31","32"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-02","0.00","0.0","0.0","75","31","32"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-03","0.00","0.0","0.0","76","32","59"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-04","0.00","0.0","0.0","70","31","38"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-05","0.00","0.0","0.0","66","25","49"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-06","0.00","0.0","0.0","61","17","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-07","0.00","0.0","0.0","62","17","61"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-08","0.00","0.0","0.0","62","16","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-09","0.00","0.0","0.0","67","20","21"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-10","0.00","0.0","0.0","69","21","25"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-11","0.00","0.0","0.0","71","25","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-12","0.00","0.0","0.0","74","25","27"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-13","0.05","0.0","0.0","56","28","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-14","0.10","0.0","0.0","51","30","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-15","0.00","0.0","0.0","54","19","54"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-16","0.00","0.0","0.0","57","20","20"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-17","0.00","0.0","0.0","60","19","21"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-18","0.00","0.0","0.0","64","20","23"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-19","0.00","0.0","0.0","69","20","20"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-20","0.00","0.0","0.0","66","20","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-21","0.00","0.0","0.0","65","20","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-22","0.00","0.0","0.0","67","21","42"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-23","0.00","0.0","0.0","64","25","25"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-24","0.01","0.0","0.0","66","25","35"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-25","0.24","0.0","0.0","54","35","37"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-26","0.03","0.0","0.0","46","27","27"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-27","0.00","0.0","0.0","56","25","26"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-28","0.00","0.0","0.0","61","26","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-29","0.02","0.0","0.0","57","38","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-30","0.00","0.0","0.0","49","23","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-10-31","0.00","0.0","0.0","53","23","26"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-01","0.27","4.5","5.0","43","26","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-02","0.04","0.4","2.0","36","23","23"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-03","0.00","0.0","1.0","37","5","11"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-04","0.00","0.0","0.0","40","10","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-05","0.24","3.2","3.0","46","23","25"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-06","0.00","0.0","6.0","28","1","1"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-07","0.00","0.0","5.0","23","-2","-1"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-08","0.24","4.0","8.0","33","-2","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-09","0.00","0.0","6.0","36","-2","7"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-10","0.00","0.0","6.0","36","-2","7"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-11","0.14","2.0","7.0","43","7","10"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-12","0.02","0.5","7.0","17","0","5"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-13","0.02","0.5","7.0","22","0","1"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-14","0.00","0.0","7.0","20","-7","-1"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-15","0.13","2.0","7.0","30","-1","16"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-16","0.13","2.7","10.0","24","3","7"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-17","0.03","0.5","10.0","18","-11","-3"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-18","0.00","0.0","9.0","19","-3","17"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-19","0.00","0.0","9.0","19","-3","17"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-20","0.00","0.0","8.0","31","-3","-2"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-21","0.00","0.0","7.0","30","-4","-1"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-22","0.00","0.0","7.0","32","-1","12"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-23","0.00","0.0","7.0","37","2","7"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-24","0.00","0.0","6.0","30","-3","6"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-25","0.16","2.0","10.0","30","5","25"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-26","0.00","0.0","9.0","32","7","16"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-27","0.03","1.2","11.0","26","17","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-28","0.19","2.5","14.0","34","23","27"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-29","0.05","0.5","12.0","35","1","2"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-11-30","0.15","2.5","13.0","30","1","27"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-01","0.00","0.0","13.0","33","-6","-5"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-02","0.00","0.0","13.0","23","-6","1"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-03","0.00","0.0","12.0","28","-3","9"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-04","0.00","0.0","12.0","28","-2","-1"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-05","0.00","0.0","12.0","29","-1","11"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-06","0.00","0.0","12.0","29","11","13"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-07","0.00","0.0","12.0","31","2","3"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-08","0.00","0.0","11.0","30","1","4"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-09","0.29","4.0","16.0","31","2","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-10","0.01","0.0","15.0","34","29","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-11","0.32","4.6","17.0","37","13","13"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-12","0.04","1.5","17.0","20","4","10"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-13","0.22","5.0","22.0","26","4","21"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-14","0.23","2.0","21.0","27","17","21"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-15","0.22","5.0","27.0","30","20","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-16","0.23","5.0","24.0","44","5","11"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-17","0.00","0.0","23.0","27","-2","14"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-18","0.05","0.5","21.0","24","-2","14"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-19","0.00","0.0","19.0","24","-10","-9"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-20","0.11","2.3","19.0","24","-11","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-21","0.00","0.0","19.0","24","-17","-16"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-22","0.00","0.0","19.0","20","-16","19"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-23","0.06","1.0","19.0","32","9","18"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-24","0.00","0.0","19.0","32","-2","14"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-25","0.01","0.7","18.0","26","14","23"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-26","0.00",,"19.0","25","1","1"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-27","0.00","0.0","19.0","9","-12","-7"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-28","0.00","0.0","18.0","15","-10","1"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-29","0.00","0.0","18.0","22","-12","-12"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-30","0.00","0.0","18.0","13","-4","11"
"USC00057936","STEAMBOAT SPRINGS, CO US","2000-12-31","0.12","1.8","19.0","26","11","26"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-01","0.00","0.0","0.0","32","-2","23"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-02","0.00","0.0","19.0","29","-4","-2"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-03","0.00","0.0","0.0","18","-6","-4"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-04","0.00","0.0","18.0","19","-6","-2"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-05","0.00",,"18.0","24","-3","-1"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-06","0.00","0.0","17.0","25","-4","19"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-07","0.00","0.0","16.0","27","-10","9"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-08","0.00","0.0","16.0","27","-13","-12"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-09","0.00","0.0","16.0","16","-11","-9"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-10","0.00","0.4","17.0","18","-11","16"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-11","0.09","1.3","20.0","30","-6","-6"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-12","0.00","0.0","19.0","24","-2","3"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-13","0.15","4.0","21.0","44","1","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-14","0.00","0.0","21.0","26","17","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-15","0.00","0.0","20.0","24","-1","-1"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-16","0.02","0.4","19.0","19","-11","-11"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-17","0.00","0.0","19.0","13","-12","1"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-18","0.00","0.0","19.0","11","-6","4"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-19","0.00","0.0","19.0","24","-6","0"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-20","0.12","2.4","24.0","25","-4","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-21","0.00","0.0","24.0","26","-10","11"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-22","0.00","0.0","24.0","17","-9","-2"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-23","0.00","0.0","22.0","24","-3","-1"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-24","0.00","0.0","21.0","24","-8","-6"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-25","0.00","0.0","21.0","24","-12","-8"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-26","0.20","3.5","25.0","34","12","15"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-27","0.00","0.0","23.0","31","2","9"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-28","0.19","1.8","25.0","27","10","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-29","0.35","5.0","30.0","25","17","17"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-30","0.01","0.1","29.0","26","-9","-8"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-01-31","0.02","0.6","28.0","20","-14","-10"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-01","0.06","0.7","28.0","20","-10","1"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-02","0.01","0.1","26.0","25","1","14"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-03","0.14","1.3","28.0","30","13","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-04","0.00","0.0","26.0","40","27","38"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-05","0.00","0.0","25.0","39","20","25"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-06","0.00","0.0","24.0","41","10","10"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-07","0.11","0.8","26.0","35","28","31"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-08","0.16","1.6","26.0","43","10","11"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-09","0.17","1.8","26.0","23","-17","-17"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-10","0.00","0.0","25.0","14","-10","11"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-11","0.00","0.0","24.0","34","2","13"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-12","0.00","0.0","24.0","38","13","16"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-13","0.00","0.0","5.0","38","13","16"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-14","0.06","0.6","24.0","38","16","22"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-15","0.12","2.8","27.0","31","14","17"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-16","0.00","0.0","27.0","32","-5","-2"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-17","0.00","0.0","26.0","30","-4","16"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-18","0.00","0.0","25.0","30","2","21"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-19","0.02","0.4","25.0","32","2","26"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-20","0.36","1.2","26.0","39","15","18"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-21","0.31","4.8","31.0","45","21","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-22","0.03","0.7","28.0","38","21","21"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-23","0.00","0.0","25.0","38","21","27"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-24","0.10","0.4","27.0","47","20","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-25","0.02","1.0","28.0","31","17","23"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-26","0.00","0.0","28.0","39","11","12"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-27","0.07","1.3","29.0","36","24","25"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-02-28","0.07","0.2","27.0","33","12","17"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-01","0.08","1.8","29.0","28","16","21"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-02","0.00","0.0","28.0","37","13","17"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-03","0.00","0.0","28.0","36","12","17"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-04","0.00","0.0","27.0","39","4","29"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-05","0.00","0.0","26.0","37","10","12"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-06","0.00","0.0","26.0","42","20","21"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-07","0.00","0.0","25.0","45","16","17"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-08","0.00","0.0","24.0","41","11","12"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-09","0.00","0.0","24.0","42","17","23"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-10","0.00","0.0","23.0","48","26","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-11","0.04","0.0","21.0","44","25","32"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-12","0.21","1.0","22.0","45","23","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-13","0.01","0.1","19.0","44","24","29"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-14","0.00","0.0","18.0","46","17","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-15","0.17","1.8","21.0","28","9","18"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-16","0.00","0.0","20.0","35","8","21"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-17","0.00","0.0","17.0","37","12","24"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-18","0.08","0.7","17.0","48","20","36"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-19","0.14","1.5","18.0","36","23","25"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-20","0.00","0.0","16.0","48","23","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-21","0.00","0.0","13.0","53","31","37"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-22","0.00","0.0","9.0","55","24","31"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-23","0.00","0.0","4.0","55","24","31"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-24","0.00","0.0","1.0","56","26","48"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-25","0.00","0.0","0.0","57","20","56"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-26","0.10","0.0","0.0","58","33","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-27","0.00","0.0","0.0","52","25","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-28","0.00","0.0","0.0","46","21","26"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-29","0.16","0.0","0.0","38","26","31"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-30","0.03","0.5","1.0","46","29","31"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-03-31","0.00","0.0","0.0","45","29","38"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-01","0.00","0.0","0.0","57","30","55"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-02","0.01","0.0","0.0","60","30","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-03","0.00","0.0","0.0","62","27","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-04","0.00","0.0","0.0","66","29","30"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-05","0.00","0.0","0.0","60","26","28"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-06","0.00","0.0","0.0","64","28","37"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-07","0.30","0.0","0.0","41","30","40"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-08","0.05","0.0","0.0","55","32","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-09","0.00","0.0","0.0","47","26","26"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-10","0.00","0.0","0.0","47","23","37"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-11","0.16","0.5","0.0","48","27","31"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-12","0.05","0.0","0.0","48","23","25"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-13","0.20","1.0","2.0","46","25","27"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-14","0.00","0.0","0.0","46","26","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-15","0.00","0.0","0.0","50","19","49"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-16","0.00","0.0","0.0","60","23","27"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-17","0.00","0.0","0.0","62","25","26"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-18","0.00","0.0","0.0","72","27","32"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-19","0.00","0.0","0.0","73","48","53"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-20","0.00","0.0","0.0","65","32","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-21","0.00","0.0","0.0","59","25","51"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-22","0.60","1.0","0.0","41","32","35"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-23","0.00","0.3","0.0","37","30","31"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-24","0.00","0.0","0.0","47","32","36"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-25","0.00","0.0","0.0","62","26","34"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-26","0.00","0.0","0.0","68","27","35"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-27","0.00","0.0","0.0","73","29","37"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-28","0.00","0.0","0.0","76","34","43"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-29","0.00","0.0","0.0","66","33","61"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-04-30","0.00","0.0","0.0","56","54","54"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-05-01","0.00","0.0","0.0","67","27","44"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-05-02","0.00","0.0","0.0","55","20","40"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-05-03","0.00","0.0","0.0","70","31","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-05-04","0.00","0.0","0.0","65","34","51"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-05-05","0.29","0.0","0.0","60","27","38"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-05-06","0.00","0.0","0.0","58","30","52"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-05-07","0.00","0.0","0.0","59","24","31"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-05-08","0.00","0.0","0.0","63","26","35"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-05-09","0.00","0.0","0.0","73","28","42"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-05-10","0.00","0.0","0.0","73","42","46"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-05-11","0.00","0.0","0.0","74","26","37"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-05-12","0.00","0.0","0.0","75","27","50"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-05-13","0.00","0.0","0.0","80","42","48"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-05-14","0.00","0.0","0.0","80","42","48"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-05-15","0.00","0.0","0.0","75","36","42"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-05-16","0.01","0.0","0.0","75","46","52"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-05-17","0.12","0.0","0.0","70","46","50"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-05-18","0.21","0.0","0.0","64","35","37"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-05-19","0.16","0.0","0.0","67","37","49"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-05-20","0.00","0.0","0.0","68","32","62"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-05-21","0.00","0.0","0.0","68","21","31"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-05-22","0.00","0.0","0.0","54","23","36"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-05-23","0.00","0.0","0.0","69","29","41"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-05-24","0.00","0.0","0.0","75","36","46"
"USC00057936","STEAMBOAT SPRINGS, CO US","2001-05-25","0.00","0.0","0.0","74","32","43"
